CUSTOMER_ID,"LAST ORDER DATE",RECENCY,FREQUENCY,MONETARY,R_SCORE,F_SCORE,M_SCORE
12512,"2011-10-04 14:55:00",66,34,138.02999848127365,3,3,1
15663,"2011-08-25 15:50:00",106,9,138.13999938964844,2,1,1
13716,"2011-03-15 13:49:00",269,21,138.28000128269196,1,2,1
17122,"2011-08-12 14:33:00",119,7,138.32000017166138,2,1,1
14581,"2011-11-23 12:39:00",16,17,138.59999850392342,4,2,1
12902,"2011-03-20 12:06:00",264,10,138.68000149726868,1,1,1
18269,"2010-12-16 15:39:00",358,8,138.89999866485596,1,1,1
13273,"2011-08-18 14:02:00",113,16,138.9799993187189,2,2,1
18209,"2011-11-11 12:07:00",28,8,139.09999799728394,4,1,1
14772,"2011-08-19 15:04:00",112,9,139.25999927520752,2,1,1
16483,"2011-05-31 13:08:00",192,19,139.34999859333038,1,2,1
17718,"2011-04-21 13:39:00",232,6,139.3499994277954,1,1,1
14768,"2011-11-22 12:54:00",17,6,139.49999713897705,4,1,1
14073,"2011-11-18 16:14:00",21,14,139.54000091552734,4,2,1
14494,"2011-11-14 09:21:00",25,7,139.56000065803528,4,1,1
13483,"2011-10-05 11:53:00",65,10,140.34000039100647,3,1,1
13420,"2011-07-28 12:10:00",134,10,140.34999924898148,2,1,1
15388,"2011-03-14 13:53:00",270,10,140.5400002002716,1,1,1
16598,"2011-03-07 13:42:00",277,11,140.7000012397766,1,1,1
15888,"2011-09-21 09:44:00",79,14,141.2699999809265,2,2,1
14041,"2011-03-18 13:25:00",266,21,141.4099986255169,1,2,1
13561,"2011-05-08 12:39:00",215,14,141.8599974513054,1,2,1
13584,"2011-02-06 12:49:00",306,24,142.39999783039093,1,2,1
14386,"2011-02-16 09:45:00",296,7,142.40000009536743,1,1,1
16287,"2011-06-23 09:08:00",169,8,142.49999511241913,2,1,1
13299,"2011-03-16 12:55:00",268,5,142.49999856948853,1,1,1
15705,"2011-05-22 15:37:00",201,6,143.0999984741211,1,1,1
13462,"2011-06-09 19:53:00",183,10,143.24999856948853,1,1,1
12587,"2011-12-02 12:47:00",7,4,143.99999618530273,5,1,1
17186,"2011-10-24 10:20:00",46,2,144.0000057220459,3,1,1
12974,"2011-05-26 09:33:00",197,8,144.79999828338623,1,1,1
16852,"2011-11-29 13:22:00",10,9,144.90999960899353,5,1,1
17524,"2010-12-13 14:32:00",361,6,144.99999725818634,1,1,1
15937,"2011-10-06 15:48:00",64,7,145.34999704360962,3,1,1
13866,"2011-09-26 14:54:00",74,7,145.67000246047974,2,1,1
17935,"2011-07-24 13:18:00",138,29,145.78999841213226,2,2,1
16893,"2010-12-08 12:06:00",366,45,145.9299999475479,1,3,1
14238,"2011-01-17 14:40:00",326,8,146.84999895095825,1,1,1
17030,"2011-10-07 08:49:00",63,11,146.8699988424778,3,1,1
15503,"2010-12-12 10:57:00",362,70,147.08999893069267,1,4,1
12864,"2011-07-24 13:03:00",138,3,147.119997382164,2,1,1
14037,"2011-06-16 13:57:00",176,28,147.19999957084656,2,2,1
14098,"2011-11-03 10:13:00",36,21,147.34999753534794,3,2,1
14968,"2011-11-09 13:58:00",30,37,147.5899989940226,4,3,1
17859,"2011-02-08 10:32:00",304,25,148.20999611914158,1,2,1
15526,"2011-11-06 15:04:00",33,4,148.4399971961975,3,1,1
17549,"2011-11-16 09:59:00",23,6,148.85999822616577,4,1,1
13003,"2011-08-26 10:50:00",105,6,149.04999995231628,2,1,1
15435,"2011-11-17 16:39:00",22,29,149.2899985909462,4,2,1
15748,"2011-10-30 12:51:00",40,21,149.30999898910522,3,2,1
18262,"2011-07-22 16:04:00",140,13,149.48000037670135,2,1,1
17946,"2011-04-20 17:00:00",233,20,149.58000218868256,1,2,1
15869,"2011-03-07 17:23:00",277,15,149.64000168442726,1,2,1
17234,"2011-06-10 11:20:00",182,14,149.8899985551834,1,2,1
15717,"2011-04-19 13:21:00",234,7,150.2999985218048,1,1,1
16337,"2011-11-03 10:03:00",36,10,151.0499987602234,3,1,1
14287,"2011-12-01 13:25:00",8,11,151.22999846935272,5,1,1
13697,"2011-11-01 09:14:00",38,12,151.29999938607216,3,1,1
16461,"2011-06-15 12:07:00",177,33,151.4199978709221,2,3,1
16861,"2011-10-11 09:05:00",59,8,151.64999961853027,3,1,1
14208,"2011-09-06 12:48:00",94,10,151.74000054597855,2,1,1
16412,"2011-10-17 12:35:00",53,35,151.8300004005432,3,3,1
16617,"2011-04-18 10:35:00",235,5,151.85000085830688,1,1,1
17898,"2011-09-15 14:56:00",85,28,152.05999705195427,2,2,1
14039,"2011-11-06 13:48:00",33,6,152.20000171661377,3,1,1
13514,"2011-09-27 09:39:00",73,4,152.2000026702881,2,1,1
17707,"2011-06-07 15:03:00",185,5,152.40000343322754,1,1,1
14066,"2011-03-18 12:21:00",266,7,152.54999828338623,1,1,1
18138,"2011-02-17 14:51:00",295,8,152.64999866485596,1,1,1
17984,"2011-07-17 15:59:00",145,48,152.67999893426895,2,3,1
16248,"2011-10-09 11:32:00",61,7,152.9399950504303,3,1,1
17714,"2011-01-23 10:32:00",320,10,153,1,1,1
12602,"2011-10-12 11:22:00",58,12,153.11999797821045,3,1,1
16351,"2011-01-11 10:26:00",332,8,153.90000128746033,1,1,1
17286,"2011-11-18 12:47:00",21,45,153.9199998676777,4,3,1
17517,"2011-02-04 11:48:00",308,11,153.9400006532669,1,1,1
15226,"2011-02-02 11:41:00",310,8,154.40999722480774,1,1,1
14295,"2011-10-30 15:50:00",40,7,154.69999313354492,3,1,1
17026,"2011-06-07 14:28:00",185,4,154.83000469207764,1,1,1
15740,"2011-10-21 14:29:00",49,9,154.8800013065338,3,1,1
17698,"2011-03-24 11:34:00",260,8,154.9500002861023,1,1,1
14046,"2011-02-28 14:48:00",284,14,154.98999536037445,1,1,1
14368,"2011-01-24 09:52:00",319,8,154.99999856948853,1,1,1
13809,"2011-02-07 13:15:00",305,12,155.04999995231628,1,1,1
15447,"2011-01-13 11:26:00",330,9,155.1700005531311,1,1,1
16720,"2011-11-13 16:22:00",26,27,155.23999792337418,4,2,1
12738,"2010-12-02 18:27:00",372,11,155.3500018119812,1,1,1
17832,"2011-10-21 11:43:00",49,61,155.3699971884489,3,4,1
14813,"2010-12-05 11:57:00",369,30,155.42999631166458,1,3,1
17899,"2011-07-03 14:58:00",159,32,155.7999995648861,2,3,1
17871,"2011-05-19 11:32:00",204,10,155.90000027418137,1,1,1
13898,"2011-01-18 10:28:00",325,12,155.92999982833862,1,1,1
15263,"2011-08-25 10:26:00",106,12,156.5099993944168,2,1,1
15438,"2011-07-31 14:19:00",131,25,156.58000016212463,2,2,1
14406,"2011-08-12 16:54:00",119,8,156.7499988079071,2,1,1
15007,"2011-07-03 16:00:00",159,12,156.9099966287613,2,1,1
17118,"2011-01-26 12:19:00",317,10,157.0199966430664,1,1,1
14585,"2011-10-20 14:33:00",50,29,157.04999911785126,3,2,1
17128,"2011-01-09 12:02:00",334,14,157.09000086784363,1,1,1
14148,"2011-04-20 12:02:00",233,3,157.19999885559082,1,1,1
14799,"2011-10-19 16:16:00",51,13,157.69999945163727,3,1,1
17556,"2011-05-18 10:48:00",205,6,157.89999976754189,1,1,1
15988,"2011-11-20 13:23:00",19,27,158.03000059723854,4,2,1
15348,"2011-09-28 13:17:00",72,9,158.03999841213226,2,1,1
15160,"2010-12-17 14:15:00",357,4,158.1600000858307,1,1,1
17165,"2011-02-28 16:39:00",284,10,158.6800000667572,1,1,1
13937,"2011-06-23 16:35:00",169,9,158.85000085830688,2,1,1
18224,"2011-03-21 10:30:00",263,10,158.94999980926514,1,1,1
16213,"2011-09-22 10:03:00",78,6,159.00000071525574,2,1,1
12966,"2011-11-30 12:38:00",9,10,160.17999935150146,5,1,1
14714,"2011-11-15 13:07:00",24,10,160.1899973154068,4,1,1
18146,"2011-07-22 12:08:00",140,10,160.35000228881836,2,1,1
18203,"2011-07-05 13:07:00",157,19,160.41999793052673,2,2,1
12573,"2011-04-26 15:52:00",227,28,160.54000037908554,1,2,1
17344,"2011-10-24 12:56:00",46,32,160.5699991285801,3,3,1
15852,"2011-06-06 11:22:00",186,22,160.71000024676323,1,2,1
13229,"2011-04-28 12:07:00",225,10,160.94999861717224,1,1,1
14089,"2011-10-14 10:38:00",56,14,161.00000023841858,3,2,1
14237,"2010-12-01 13:20:00",373,9,161.00000143051147,1,1,1
14204,"2011-12-07 13:38:00",2,44,161.02999728918076,5,3,1
16403,"2011-02-10 16:40:00",302,15,161.05000126361847,1,2,1
14362,"2011-11-17 15:08:00",22,41,161.19999939203262,4,3,1
16113,"2011-06-09 16:16:00",183,30,161.37999892234802,1,3,1
15458,"2011-11-14 13:08:00",25,7,161.63999891281128,4,1,1
17600,"2011-11-22 09:43:00",17,13,161.66999665647745,4,1,1
16932,"2011-10-17 14:12:00",53,53,161.9399989247322,3,3,1
15325,"2011-08-28 11:55:00",103,49,162.2899987101555,2,3,1
15733,"2011-03-02 09:05:00",282,10,162.29999923706055,1,1,1
16517,"2011-03-07 13:50:00",277,17,162.69999885559082,1,2,1
15167,"2011-01-23 12:41:00",320,41,162.99999916553497,1,3,1
16406,"2011-11-21 11:57:00",18,63,163.06999808177352,4,4,1
13223,"2011-05-23 13:03:00",200,5,163.19999599456787,1,1,1
17110,"2011-06-27 12:58:00",165,12,163.2999987602234,2,1,1
14354,"2011-12-04 11:32:00",5,9,163.62000060081482,5,1,1
18200,"2011-08-25 18:45:00",106,32,163.79999938607216,2,3,1
12920,"2011-11-22 15:05:00",17,28,164.2299992442131,4,2,1
13603,"2011-11-13 15:57:00",26,27,164.33999848365784,4,2,1
17535,"2011-03-04 15:20:00",280,13,164.40000104904175,1,1,1
15904,"2011-12-01 14:50:00",8,30,164.68000090122223,5,3,1
15316,"2011-01-17 11:34:00",326,1,164.9999976158142,1,1,1
13470,"2011-09-01 14:57:00",99,10,164.9999976158142,2,1,1
18042,"2011-10-17 11:49:00",53,7,165.0499962568283,3,1,1
14552,"2011-07-11 12:49:00",151,58,165.07000106573105,2,3,1
14485,"2011-11-01 12:25:00",38,47,165.7499989271164,3,3,1
12817,"2011-03-03 16:28:00",281,4,166.0399980545044,1,1,1
17650,"2011-11-18 14:52:00",21,8,166.07999861240387,4,1,1
18014,"2011-11-11 15:28:00",28,32,166.41999888420105,4,3,1
14326,"2011-04-19 11:08:00",234,9,166.84999752044678,1,1,1
16405,"2011-02-10 15:24:00",302,5,167.25000178813934,1,1,1
13598,"2011-10-23 14:35:00",47,41,167.4199993610382,3,3,1
15920,"2011-07-08 15:31:00",154,60,167.4999984279275,2,4,1
16952,"2011-08-22 13:03:00",109,16,167.6099974513054,2,2,1
17561,"2011-11-20 12:53:00",19,46,167.6199977695942,4,3,1
18088,"2011-10-09 13:41:00",61,39,167.6700001358986,3,3,1
15374,"2011-08-03 09:59:00",128,3,168.00000143051147,2,1,1
12551,"2010-12-17 11:23:00",357,10,168.00000190734863,1,1,1
15986,"2011-11-09 15:17:00",30,14,168.11999988555908,4,2,1
17737,"2011-11-30 15:16:00",9,10,168.24000120162964,5,1,1
16282,"2011-01-04 11:42:00",339,11,168.30000138282776,1,1,1
18099,"2011-08-04 15:52:00",127,19,168.3099958896637,2,2,1
17367,"2011-04-15 14:21:00",238,34,168.40000119805336,1,3,1
14860,"2011-12-01 09:44:00",8,12,168.62000179290771,5,1,1
14578,"2011-12-06 17:18:00",3,24,168.62999665737152,5,2,1
12367,"2011-12-05 16:48:00",4,11,168.9000005722046,5,1,1
18004,"2010-12-12 13:47:00",362,40,169.4699993133545,1,3,1
14218,"2011-10-28 10:00:00",42,12,169.47999835014343,3,1,1
13962,"2011-11-18 08:47:00",21,11,169.5499985218048,4,1,1
16921,"2011-10-09 16:22:00",61,60,169.7899987101555,3,4,1
15016,"2011-06-20 12:06:00",172,20,170.03999906778336,2,2,1
18058,"2011-11-30 08:38:00",9,3,170.15999674797058,5,1,1
17542,"2011-03-15 11:45:00",269,25,170.74999878555536,1,2,1
15432,"2011-11-16 16:30:00",23,10,171.18999767303467,4,1,1
17245,"2011-05-19 10:43:00",204,9,171.44999742507935,1,1,1
16773,"2011-10-13 14:37:00",57,26,171.58999717235565,3,2,1
14536,"2011-03-25 12:21:00",259,19,171.7999985218048,1,2,1
12442,"2011-12-06 14:22:00",3,12,172.059999614954,5,1,1
13690,"2011-10-11 15:03:00",59,9,172.24999809265137,3,1,1
13922,"2010-12-23 10:38:00",351,7,172.24999970197678,1,1,1
18048,"2011-05-20 14:58:00",203,7,172.28999656438828,1,1,1
14693,"2011-03-20 12:50:00",264,8,172.90000069141388,1,1,1
15670,"2011-02-16 10:50:00",296,12,173.0499997138977,1,1,1
15565,"2011-10-20 14:33:00",50,8,173.159996509552,3,1,1
12441,"2010-12-08 10:45:00",366,11,173.5500006377697,1,1,1
16565,"2010-12-10 15:21:00",364,3,173.70000076293945,1,1,1
14798,"2011-10-18 10:58:00",52,12,173.73999905586243,3,1,1
18278,"2011-09-27 11:58:00",73,9,173.89999723434448,2,1,1
15335,"2011-10-17 12:50:00",53,36,173.96999952197075,3,3,1
13560,"2011-12-02 13:11:00",7,33,174.3699979186058,5,3,1
14518,"2011-10-06 14:43:00",64,16,174.3699996471405,3,2,1
14355,"2010-12-09 12:16:00",365,11,174.40000009536743,1,1,1
13826,"2011-07-04 16:27:00",158,12,174.64999914169312,2,1,1
18010,"2011-03-28 12:27:00",256,14,174.7999985218048,1,2,1
16144,"2011-04-07 10:09:00",246,1,175.1999969482422,1,1,1
17331,"2011-08-08 11:55:00",123,1,175.1999969482422,2,1,1
17582,"2011-04-17 13:18:00",236,29,175.2699989080429,1,2,1
12509,"2011-02-28 14:45:00",284,7,176.49999690055847,1,1,1
16080,"2011-09-19 10:42:00",81,11,176.59999775886536,2,1,1
18282,"2011-12-02 11:43:00",7,13,176.59999987483025,5,1,1
17947,"2011-11-02 13:05:00",37,9,176.67999875545502,3,1,1
12923,"2011-10-06 16:20:00",64,29,176.9699991941452,3,2,1
17440,"2011-07-15 10:36:00",147,8,177.1000018119812,2,1,1
13072,"2011-03-18 08:12:00",266,7,177.14999914169312,1,1,1
12618,"2011-11-18 11:10:00",21,11,177.3099976181984,4,1,1
13618,"2011-06-19 11:09:00",173,13,177.34000074863434,2,1,1
17356,"2011-02-01 11:07:00",311,19,178.21999943256378,1,2,1
17253,"2011-11-21 12:59:00",18,18,178.2599967122078,4,2,1
13271,"2011-11-02 14:43:00",37,101,178.2599979043007,3,4,1
13008,"2011-01-20 14:24:00",323,15,178.4699981212616,1,2,1
17879,"2011-06-19 12:36:00",173,6,178.5199967622757,2,1,1
13778,"2011-08-28 15:25:00",103,9,178.69999635219574,2,1,1
17904,"2011-11-18 13:57:00",21,39,178.9199976325035,4,3,1
15262,"2011-01-20 12:16:00",323,10,178.95000171661377,1,1,1
16620,"2011-12-06 12:19:00",3,9,178.9599974155426,5,1,1
15139,"2011-04-14 11:39:00",239,13,178.96000266075134,1,1,1
16990,"2011-05-05 08:30:00",218,1,178.99999618530273,1,1,1
14705,"2011-05-25 12:39:00",198,1,178.99999618530273,1,1,1
15454,"2010-12-12 14:21:00",362,25,179.09999817609787,1,2,1
15895,"2011-07-13 10:27:00",149,11,179.16999703645706,2,1,1
18147,"2011-10-25 11:46:00",45,7,179.33999821543694,3,1,1
12586,"2011-11-22 16:24:00",17,12,179.93999749422073,4,1,1
12622,"2011-04-21 16:39:00",232,11,180.09999895095825,1,1,1
15041,"2011-06-22 16:16:00",170,67,180.34999984502792,2,4,1
13710,"2011-11-08 08:16:00",31,8,180.47999620437622,4,1,1
18280,"2011-03-07 09:52:00",277,10,180.5999994277954,1,1,1
16835,"2011-08-03 13:50:00",128,10,180.84999465942383,2,1,1
15292,"2011-05-22 15:00:00",201,25,180.93999868631363,1,2,1
15945,"2010-12-09 13:14:00",365,2,181.00000381469727,1,1,1
16594,"2011-09-25 14:08:00",75,53,181.08999705314636,2,3,1
15886,"2011-10-10 14:25:00",60,12,181.08999967575073,3,1,1
18119,"2010-12-07 11:59:00",367,30,181.1199969649315,1,3,1
14087,"2011-12-07 12:41:00",2,70,181.66999876126647,5,4,1
14082,"2010-12-10 11:02:00",364,29,182.24999845027924,1,2,1
17772,"2011-11-29 11:05:00",10,53,182.76999843120575,5,3,1
15746,"2011-07-28 15:27:00",134,29,182.96000134944916,2,2,1
13059,"2011-04-04 10:40:00",249,8,183.40000081062317,1,1,1
13460,"2011-11-10 17:17:00",29,17,183.43999600410461,4,2,1
14059,"2011-03-18 10:06:00",266,8,183.59999990463257,1,1,1
16680,"2011-10-27 17:35:00",43,10,183.70000100135803,3,1,1
15124,"2011-11-17 10:09:00",22,15,184.18999922275543,4,2,1
16433,"2011-11-11 14:09:00",28,17,184.2599976658821,4,2,1
17680,"2011-11-16 12:42:00",23,11,184.40000081062317,4,1,1
13482,"2011-04-21 17:03:00",232,11,184.63999962806702,1,1,1
16097,"2011-04-13 13:47:00",240,10,185.04999828338623,1,1,1
14199,"2011-05-05 13:44:00",218,2,185.39999723434448,1,1,1
17010,"2011-11-23 11:04:00",16,12,185.45999836921692,4,1,1
17574,"2011-04-11 09:47:00",242,8,185.64999556541443,1,1,1
12641,"2011-08-16 13:26:00",115,10,185.89999794960022,2,1,1
15567,"2011-11-21 10:48:00",18,7,186.009996175766,4,1,1
14551,"2011-11-21 13:36:00",18,10,186.22999966144562,4,1,1
17693,"2011-07-26 17:12:00",136,18,187.0199984908104,2,2,1
16124,"2011-01-27 16:05:00",316,16,187.1500039100647,1,2,1
18013,"2011-07-07 14:11:00",155,31,187.28999763727188,2,3,1
16900,"2011-11-28 10:50:00",11,82,187.69001206755638,5,4,1
17279,"2011-10-13 11:58:00",57,9,187.82999861240387,3,1,1
14722,"2011-07-15 14:58:00",147,29,187.91999900341034,2,2,1
17781,"2011-07-03 16:00:00",159,12,188.0200001001358,2,1,1
12893,"2011-11-09 12:34:00",30,34,188.139996945858,4,3,1
14697,"2011-05-05 15:39:00",218,22,188.6099979430437,1,2,1
16448,"2011-05-25 16:28:00",198,20,188.89000117778778,1,2,1
18045,"2011-10-25 13:07:00",45,47,189.39999881386757,3,3,1
13663,"2011-06-13 15:44:00",179,13,189.46999990940094,1,1,1
17166,"2011-11-01 09:46:00",38,14,189.49000072479248,3,2,1
12361,"2011-02-25 13:51:00",287,10,189.90000128746033,1,1,1
17885,"2011-11-27 14:40:00",12,64,190.18999764323235,4,4,1
13972,"2011-09-30 11:54:00",70,15,190.24999874830246,3,2,1
14501,"2011-10-06 20:15:00",64,12,190.31000065803528,3,1,1
15412,"2011-06-21 15:24:00",171,10,190.52999901771545,2,1,1
13033,"2010-12-17 14:23:00",357,11,190.55000162124634,1,1,1
17233,"2011-11-04 14:06:00",35,25,190.87999963760376,3,2,1
15692,"2011-11-11 14:12:00",28,12,191.04000091552734,4,1,1
17988,"2011-11-28 11:00:00",11,39,191.16999903321266,4,3,1
14966,"2011-11-25 12:20:00",14,38,191.31999772787094,4,3,1
15909,"2011-06-19 10:38:00",173,7,191.93999660015106,2,1,1
12791,"2010-12-01 11:27:00",373,2,192.60000228881836,1,1,1
12522,"2011-10-31 15:30:00",39,12,192.72000029683113,3,1,1
13568,"2011-06-19 14:42:00",173,44,192.84999978542328,2,3,1
14801,"2011-10-09 15:24:00",61,59,193.13999764621258,3,4,1
14806,"2011-09-25 15:32:00",75,11,193.38999435305595,2,1,1
17608,"2011-11-06 13:06:00",33,59,193.41999852657318,3,4,1
16847,"2011-10-27 13:29:00",43,12,193.44000101089478,3,1,1
17343,"2010-12-19 15:07:00",355,17,193.63999885320663,1,2,1
15198,"2011-09-08 14:42:00",92,10,193.6400009393692,2,1,1
15683,"2011-08-14 12:56:00",117,10,193.75000095367432,2,1,1
12797,"2010-12-14 16:24:00",360,17,194.1799967288971,1,2,1
17475,"2011-09-21 14:55:00",79,14,194.36999997496605,2,2,1
16887,"2011-11-04 14:07:00",35,37,194.87999911606312,3,3,1
14100,"2011-07-25 11:01:00",137,26,194.89999824762344,2,2,1
15612,"2011-11-03 14:52:00",36,6,195.14999771118164,3,1,1
14666,"2011-11-15 12:57:00",24,14,195.24999895691872,4,2,1
13792,"2011-10-04 14:31:00",66,13,195.55000114440918,3,1,1
16112,"2011-07-19 14:28:00",143,16,195.74000144004822,2,2,1
17660,"2011-07-21 13:37:00",141,45,196.000000923872,2,3,1
13284,"2011-01-21 10:25:00",322,14,196.1499981880188,1,1,1
13978,"2011-11-25 11:36:00",14,15,196.7899963259697,4,2,1
13436,"2011-12-08 10:33:00",1,12,196.89000144600868,5,1,1
15234,"2011-03-08 08:53:00",276,14,196.99999964237213,1,2,1
14304,"2011-05-01 11:50:00",222,27,197.09999418258667,1,2,1
14830,"2011-10-17 14:29:00",53,40,197.1299970448017,3,3,1
16829,"2011-07-06 10:48:00",156,11,197.21999564766884,2,1,1
17301,"2011-11-18 13:43:00",21,66,197.6299975514412,4,4,1
14789,"2011-11-11 08:59:00",28,6,197.64000058174133,4,1,1
14185,"2011-01-12 13:52:00",331,3,197.64999961853027,1,1,1
12581,"2011-10-31 08:56:00",39,15,197.71000030636787,3,2,1
12450,"2011-07-06 14:41:00",156,8,197.8799967765808,2,1,1
16178,"2011-07-24 16:05:00",138,8,197.89999866485596,2,1,1
13295,"2010-12-15 11:21:00",359,11,197.94999647140503,1,1,1
17987,"2011-06-07 14:22:00",185,13,198.5700003504753,1,1,1
16832,"2011-06-08 15:36:00",184,12,199.1499981880188,1,1,1
17383,"2011-12-05 17:36:00",4,51,199.28999826312065,5,3,1
13322,"2011-11-22 14:21:00",17,25,199.4800009727478,4,2,1
15593,"2011-09-30 11:46:00",70,5,199.79999542236328,3,1,1
13723,"2011-05-06 17:04:00",217,6,199.84999823570251,1,1,1
14782,"2011-01-24 11:12:00",319,6,200.09999895095825,1,1,1
13980,"2011-10-10 13:34:00",60,11,200.13999915122986,3,1,1
15437,"2011-03-22 13:11:00",262,45,200.1599980890751,1,3,1
13262,"2011-03-21 15:06:00",263,11,200.2899992465973,1,1,1
12995,"2011-09-23 09:20:00",77,5,200.71999645233154,2,1,1
13859,"2011-01-17 16:14:00",326,28,201.1599977016449,1,2,1
16965,"2011-04-27 12:08:00",226,26,201.1899977326393,1,2,1
15347,"2010-12-08 15:25:00",366,5,201.5999984741211,1,1,1
14385,"2011-11-30 15:36:00",9,14,202.10999703407288,5,2,1
18169,"2011-10-10 12:18:00",60,9,202.65000200271606,3,1,1
14381,"2011-10-18 17:10:00",52,56,202.68000090122223,3,3,1
15723,"2010-12-10 11:12:00",364,41,203.09999704360962,1,3,1
17376,"2011-09-30 12:36:00",70,24,203.20000076293945,3,2,1
17891,"2011-06-30 20:08:00",162,34,203.8599969148636,2,3,1
17889,"2011-05-11 16:26:00",212,21,203.86999782919884,1,2,1
17394,"2011-05-04 13:22:00",219,4,203.87000584602356,1,1,1
17187,"2011-04-27 12:39:00",226,10,203.94999805092812,1,1,1
18273,"2011-12-07 13:16:00",2,3,203.99999618530273,5,1,1
13017,"2011-12-02 15:53:00",7,1,204,5,1,1
17206,"2011-10-17 13:25:00",53,7,204.23999977111816,3,1,1
16619,"2011-03-31 12:20:00",253,16,204.40999794006348,1,2,1
15319,"2011-03-01 12:48:00",283,16,204.49999567866325,1,2,1
13513,"2011-08-05 11:50:00",126,10,205.09999799728394,2,1,1
15758,"2011-11-15 10:48:00",24,9,205.24999570846558,4,1,1
15307,"2011-09-05 11:38:00",95,12,205.29999685287476,2,1,1
17843,"2011-02-09 15:33:00",303,37,205.4799965620041,1,3,1
17670,"2011-04-26 09:12:00",227,11,205.6999979019165,1,1,1
13065,"2010-12-01 16:52:00",373,14,205.86000049114227,1,1,1
18110,"2011-11-20 12:59:00",19,49,206.0500003695488,4,3,1
14964,"2011-04-06 14:13:00",247,13,206.20999318361282,1,1,1
18126,"2011-10-10 12:19:00",60,56,206.8300000578165,3,3,1
15820,"2011-01-24 12:00:00",319,17,206.97999954223633,1,2,1
15925,"2011-05-29 15:35:00",194,12,207.14999961853027,1,1,1
13099,"2011-09-01 17:40:00",99,1,207.3600082397461,2,1,1
16752,"2010-12-02 12:18:00",372,9,207.4999976158142,1,1,1
17923,"2011-03-02 15:15:00",282,1,207.50000476837158,1,1,1
16323,"2011-05-27 14:48:00",196,1,207.50000476837158,1,1,1
16866,"2011-07-22 10:06:00",140,11,207.73999816179276,2,1,1
12547,"2011-05-26 12:38:00",197,8,207.80000114440918,1,1,1
18191,"2011-03-23 12:08:00",261,7,207.8000030517578,1,1,1
16457,"2011-05-05 13:19:00",218,9,208.35999870300293,1,1,1
16914,"2011-11-03 15:27:00",36,38,208.45999586582184,3,3,1
16690,"2011-10-27 10:58:00",43,13,208.63000082969666,3,1,1
17514,"2011-08-03 15:45:00",128,40,208.64999869465828,2,3,1
15327,"2011-10-18 11:55:00",52,10,208.75000301003456,3,1,1
17855,"2010-12-02 09:44:00",372,17,208.96999835968018,1,2,1
13828,"2011-11-17 16:02:00",22,15,209.49000000953674,4,2,1
13532,"2011-11-06 12:25:00",33,66,210.30999866127968,3,4,1
16356,"2011-05-26 11:51:00",197,32,210.31999558210373,1,3,1
16415,"2011-10-26 13:35:00",44,54,210.34999868273735,3,3,1
15703,"2011-03-20 10:51:00",264,5,211.49999713897705,1,1,1
16017,"2011-10-23 12:56:00",47,32,211.87999892234802,3,3,1
15724,"2011-05-22 14:40:00",201,12,212.29999589920044,1,1,1
17928,"2011-10-25 13:52:00",45,23,212.53999710083008,3,2,1
16302,"2011-08-24 09:25:00",107,12,212.81999826431274,2,1,1
18193,"2011-07-12 10:56:00",150,18,212.96000039577484,2,2,1
16897,"2011-02-13 15:45:00",299,44,213.0299985408783,1,3,1
14984,"2011-11-20 14:28:00",19,41,213.2699994444847,4,3,1
15540,"2011-11-28 13:51:00",11,15,213.29999738931656,5,2,1
16591,"2011-10-02 10:43:00",68,10,213.49999570846558,3,1,1
13411,"2011-08-24 13:57:00",107,18,213.5499997138977,2,2,1
14241,"2011-06-09 11:46:00",183,10,213.70000076293945,1,1,1
17153,"2011-11-15 13:42:00",24,14,213.77999663352966,4,2,1
13621,"2011-08-15 08:26:00",116,19,213.84999987483025,2,2,1
